RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
22690,57259991,Nehi,678,India,Male,81,6,132399.06,3,1,1,56244.14,1
22691,98786739,Garcia,641,Germany,Female,50,9,96745.43,2,1,0,161600.21,0
22692,50251762,Hill,546,USA,Female,21,2,84853.81,4,1,1,228830.71,0
22693,65301099,Gerasimov,750,China,Male,46,0,113989.62,1,0,1,150684.62,0
22694,44078796,Bearce,811,India,Male,35,3,93930.66,1,1,1,29747.29,1
22695,66421591,Clarke,655,China,Male,28,10,74170.41,4,1,1,122088.17,0
22696,47387858,Odinakachukwu,785,China,Male,61,10,17003.52,2,1,1,246374.7,1
22697,31261803,Obinna,790,France,Female,63,10,198240.33,4,0,1,176746.97,1
22698,69678249,Nehi,724,Germany,Female,64,4,35402.14,3,0,0,157827.89,0
22699,35068997,Goforth,774,India,Male,25,2,74059.13,1,0,0,212000.2,1
22700,74243517,Clements,759,America,Male,35,9,157571.8,1,0,0,136375.2,0
22701,18188563,Bianchi,336,Austrelia,Male,58,5,124238.05,2,1,1,50341,0
22702,92675189,Smith,774,China,Female,89,8,1393.48,4,1,1,12720.3,1
22703,41394012,Obinna,554,USA,Male,42,6,63820.19,1,0,0,20154.51,1
22704,82179393,Muldrow,834,France,Female,37,9,54790.29,1,1,1,186345.99,1
22705,22538077,Bearce,745,India,Female,64,5,241969.2,2,0,1,57941.11,1
22706,66961655,Garcia,470,France,Female,37,9,24311.47,2,0,0,100284.85,1
22707,53222046,Bearce,505,France,Female,40,1,38700.73,1,0,1,166311.92,0
22708,36462256,Lavine,483,India,Female,57,2,221921.47,2,1,0,24051.97,1
22709,87859691,Martin,654,Germany,Male,58,7,100581.29,3,1,0,217239.68,0
22710,69408063,Romeo,650,France,Male,24,1,130791.42,1,1,1,26027.38,1
22711,25975799,Cameron,503,America,Male,84,9,84947.85,4,1,1,181508.98,1
22712,91278046,Onio,424,China,Male,32,0,169937.8,4,1,1,87367.27,0
22713,69037260,Anderson,773,America,Female,44,5,26565.95,1,1,0,16528.66,1
22714,74608914,Lorenzo,820,India,Male,85,3,159712.37,2,0,1,162801.64,0
22715,41438808,Taylor,663,USA,Female,23,7,92047.2,1,1,1,42940.54,1
22716,40256588,Jones,426,China,Male,83,8,126512.59,1,0,0,127819.58,0
22717,83722858,Sanderson,773,Germany,Female,62,7,96533.47,4,1,0,126312.3,0
22718,96164135,Obinna,636,China,Female,66,10,6122.4,2,0,0,71966,1
22719,24870200,Taylor,430,USA,Female,58,3,7548.38,3,1,1,100758.98,0
22720,29625449,Lopez,770,Spain,Male,28,1,206139.49,1,1,1,22521.93,0
22721,38459037,Lombardo,389,France,Female,42,1,191450.92,2,1,0,180069.42,0
22722,57886677,Romeo,461,China,Male,35,1,15649.48,4,1,1,127108.5,1
22723,69724842,Clarke,404,Germany,Male,33,1,187589.82,1,0,0,50497.82,1
22724,63073976,Lorenzo,831,America,Male,79,1,6833.5,2,1,0,89266.95,0
22725,88194190,Jackson,383,America,Female,85,2,7225.75,4,0,1,209542.95,0
22726,52263536,Tyler,455,India,Male,22,7,178520.43,3,0,1,171924.26,0
22727,75697240,Boni,552,Austrelia,Male,60,10,89347.79,4,0,0,162945.55,0
22728,79819628,Lombardo,621,India,Male,82,3,35433.08,2,1,0,20534.78,0
22729,50221719,Obinna,482,Spain,Female,65,7,69394.1,4,1,1,145273.11,0
22730,93403075,Lorenzo,481,Spain,Female,37,5,82457.38,1,0,0,171378.41,0
22731,27339498,Dellucci,576,Germany,Male,44,2,222751.63,3,1,1,179628.35,0
22732,32881218,Hao,680,China,Male,66,4,178156.41,1,1,0,173775.08,0
22733,31439084,Bearce,317,France,Male,64,4,22059.51,1,0,1,6038.19,0
22734,71115277,Clements,528,Germany,Male,27,5,83477.19,2,1,0,239790.95,1
22735,53239546,Thomas,408,Germany,Male,73,6,142263.78,1,0,0,26629.04,0
22736,50045472,Azikiwe,513,Austrelia,Female,74,5,140691,2,1,1,2820.52,1
22737,64290458,Maggard,462,Austrelia,Female,29,2,239208.46,4,0,1,101419.47,1
22738,23194050,Taylor,747,Spain,Male,81,9,9696.34,3,0,0,200154.96,0
22739,47573632,Osborne,456,America,Female,77,1,130584.99,2,1,0,193959.65,1
22740,83602435,Watson,570,USA,Female,49,2,230342.06,2,0,1,221668.59,1
22741,70313205,Bearce,474,Austrelia,Female,45,6,159255.22,2,0,0,213308.62,0
22742,20980687,Lombardo,649,India,Male,80,2,29228.71,3,1,0,158786.13,1
22743,96729887,Jones,381,India,Male,18,7,30455.29,1,1,0,42348.36,0
22744,23919001,Tyler,590,Spain,Female,43,10,30731.64,2,0,0,226046.72,1
22745,75581138,Gerasimov,390,USA,Male,46,9,83229.54,2,1,0,160406.23,0
22746,42341998,Lorenzo,831,Germany,Male,65,0,146892.4,4,0,1,216155.94,1
22747,94868513,McDonald,464,Spain,Female,75,0,245402.57,2,1,1,154753.52,1
22748,49093616,Goforth,332,India,Male,63,4,223361.83,3,1,0,78734.01,1
22749,19872844,Hargrave,328,USA,Male,68,4,121357.71,4,1,0,1332.41,0
22750,67113315,Young,537,America,Male,79,4,78730.98,4,0,0,127238.34,0
22751,92261092,Goforth,302,America,Female,73,0,136218.31,4,1,1,161868.75,0
22752,35950010,Miller,663,America,Male,82,3,14773.27,4,1,0,163962.72,1
22753,28876072,Young,356,Germany,Male,26,4,150706.61,3,0,1,121869.61,1
22754,85778166,Miller,410,India,Male,53,3,73156.91,2,1,0,33327.02,0
22755,59158353,Johnson,684,India,Male,66,7,86765.07,2,1,1,206486.58,1
22756,25021173,Azikiwe,511,America,Male,85,4,56340.78,2,1,0,10602.47,1
22757,45647109,Davis,762,India,Male,49,7,105092.67,1,0,1,235115.24,0
22758,87046204,Hargrave,348,Spain,Male,32,9,200015.72,4,0,0,1815.24,1
22759,50742033,Thomas,816,France,Female,26,3,195864.16,1,1,0,171851.46,1
22760,24045418,Gerasimov,676,USA,Male,32,5,142913.02,2,1,0,126428.53,0
22761,55870719,Clements,652,America,Male,58,8,81684.46,1,0,1,144198.7,0
22762,34807550,Cameron,403,China,Male,24,0,80343.84,4,1,1,122852.02,1
22763,51284604,Bearce,817,China,Female,65,10,90473.72,1,0,0,107214.95,0
22764,77609309,Hernandez,729,America,Female,27,6,235281.45,2,1,0,18476.95,1
22765,86413429,Hsiao,394,India,Male,63,3,69309.45,4,1,1,100917.68,1
22766,16065533,Lopez,786,India,Female,79,8,158856.06,3,0,0,8071.3,0
22767,42580396,Rodriguez,682,Germany,Female,33,5,141877.72,2,1,1,62324.56,0
22768,18292026,Bearce,788,Spain,Male,78,0,207188.86,4,1,1,129649.13,1
22769,17933542,He,570,Germany,Female,48,10,47259.5,3,0,1,179659.26,0
22770,86896650,Chu,366,India,Female,89,0,97399.52,4,0,1,6463.56,0
22771,23504604,Mosman,578,America,Male,65,6,56659.22,4,1,0,67619.34,1
22772,59706785,Onio,735,India,Female,26,3,74167.27,1,0,1,135324.27,0
22773,90238619,Thomas,540,Spain,Female,31,2,20621.45,3,0,0,147074.51,1
22774,41752227,Nehi,632,France,Female,55,7,33587.42,4,0,1,83644.61,0
22775,17988996,Goforth,769,Germany,Female,25,10,158834.83,3,1,1,112701.32,1
22776,42619519,Mitchell,553,USA,Male,34,1,160824.38,1,0,1,18618.43,0
22777,43575871,Nehi,697,USA,Male,54,8,54884.35,2,0,1,180791.86,0
22778,41188504,Young,373,India,Male,61,3,91621.16,3,0,1,105393.45,1
22779,86132288,Garcia,592,America,Male,59,0,136147.56,1,0,0,102862.85,0
22780,30611041,Onio,649,France,Female,37,2,85215.84,3,1,1,146754.14,0
22781,44011206,Lucciano,727,USA,Female,49,8,68443.08,1,1,1,187345.33,1
22782,71872060,Osborne,464,Austrelia,Male,83,8,4954.42,2,1,0,207170.99,1
22783,84260882,McDonald,458,Germany,Male,35,9,75815.4,4,0,1,71586.43,1
22784,36089547,Lorenzo,585,India,Female,47,4,1044.32,3,0,1,138752.4,1
22785,38428448,Clements,629,France,Male,42,6,226413.48,4,1,0,57971.68,0
22786,36637081,Kay,820,Spain,Male,47,7,117229.2,1,0,0,206328.74,1
22787,20557935,McWilliams,675,China,Male,57,4,94835.56,1,1,0,233123.73,1
22788,62015217,Armstrong,336,Austrelia,Male,46,6,248644.87,1,0,0,80299.25,1
22789,60662083,Chu,326,India,Female,19,5,246619.13,1,1,1,158267.67,1
22790,72821052,Hernandez,446,America,Male,89,0,168589.51,3,0,1,133643.91,1
22791,34554459,Clements,815,Spain,Female,77,9,109619.11,4,0,0,202319.83,1
22792,99692234,Gonzalez,493,India,Female,24,0,145616.39,4,1,1,209424.11,0
22793,40146421,Cameron,616,USA,Female,74,7,105168.48,1,1,1,147757.21,0
22794,51987988,Chu,497,China,Male,71,3,172113.74,4,1,1,238033.95,1
22795,76652021,Smith,678,Spain,Male,81,6,21400.41,3,0,0,19534.38,0
22796,85880419,Miller,558,China,Male,76,1,156553.43,2,1,1,72953.62,1
22797,33416692,Lorenzo,494,France,Male,22,4,133742.24,2,0,0,243283.99,0
22798,65926528,Onio,331,USA,Male,31,9,124957.98,2,1,0,128968.51,1
22799,90790471,Maggard,745,USA,Male,69,8,193341.07,1,1,1,42195.04,1
22800,48729307,Maclean,725,USA,Female,46,10,226863.26,3,0,0,63700.22,0
22801,56682069,Wilson,323,India,Male,76,6,35581.03,3,1,1,122390.12,1
22802,23562943,Osborne,556,USA,Female,27,1,94315.13,2,1,0,179057.13,0
22803,60660391,Sanderson,811,America,Female,39,3,77824.77,4,1,1,158436.63,0
22804,39698550,Henderson,704,USA,Female,63,5,215681.69,2,1,0,108238.54,1
22805,29670889,Hsiao,310,Spain,Male,41,7,212837.7,3,0,0,86746.39,0
22806,98252891,Clements,702,India,Male,45,6,188105.16,4,0,1,6659.14,0
22807,59140105,Nehi,530,France,Female,46,3,200217.16,3,1,0,107463.78,0
22808,45644925,Kay,717,Austrelia,Female,62,8,158889.7,2,1,1,138685.73,1
22809,24945617,Bearce,551,Austrelia,Male,55,10,228472.69,2,0,0,76754.14,0
22810,70527682,Nehi,490,China,Male,62,10,180282.44,3,0,0,72844.94,0
22811,84485674,Garcia,731,India,Female,23,9,9550.77,2,1,1,10772.45,1
22812,33483046,Martinez,389,Austrelia,Male,87,3,56851.51,4,1,0,91696.03,1
22813,81948470,Martin,655,India,Female,40,1,51143.43,4,1,1,117689.68,1
22814,29922155,Hao,744,France,Male,19,7,39780.38,4,1,1,57585.67,0
22815,73588892,Lorenzo,722,France,Female,27,7,62754.3,4,0,0,181206.96,0
22816,80310701,Maggard,814,France,Male,37,8,142185.67,4,1,1,64216.83,0
22817,81562595,Hernandez,725,America,Male,75,4,139668.07,2,1,1,47120.79,1
22818,21090402,Romeo,303,India,Female,81,6,11163.29,3,1,0,90038.42,1
22819,70914421,Henderson,752,China,Female,39,4,111456.77,2,1,0,125761.9,0
22820,74269697,Armstrong,646,Austrelia,Male,46,9,78110.29,1,0,1,96159.08,1
22821,51807309,Odinakachukwu,300,China,Male,77,4,18315.56,2,0,0,53355.71,0
22822,50163859,Hsiao,354,Germany,Male,77,6,144551.38,3,1,0,80135.69,1
22823,91338834,Mitchell,498,India,Male,67,9,97442.02,3,1,1,206739.82,0
22824,33734099,Lombardo,429,Germany,Female,76,3,242206.64,3,0,0,128546.78,0
22825,65771500,Gerasimov,745,America,Female,20,6,201690.85,3,1,1,95586.75,0
22826,78627327,Lucciano,537,USA,Male,67,9,61510.59,1,1,1,48741.18,1
22827,30735420,McWilliams,506,China,Male,25,5,145189.99,2,1,1,33901.75,1
22828,38742117,Watson,826,India,Male,76,3,151939.9,4,1,0,231206.97,0
22829,28659998,Anderson,602,America,Female,42,1,231831.9,4,1,0,64375.12,0
22830,38061460,Hernandez,541,USA,Female,79,3,242054.49,4,0,1,179670.24,0
22831,93342715,Martinez,676,Spain,Male,29,0,142250.2,2,1,1,96424.09,0
22832,39158309,Bearce,443,Austrelia,Male,85,0,168181.54,2,0,0,248610.83,0
22833,27250647,Chu,722,America,Male,42,10,33548.75,4,0,1,229553.28,0
22834,82640437,Anderson,844,China,Male,51,9,43986.85,4,0,1,16233.46,1
22835,88703997,Kay,634,America,Male,55,6,221723.26,2,1,0,247735.42,0
22836,45894659,Andrews,839,Germany,Male,56,6,53160.38,2,1,1,180869.27,0
22837,52053228,Lombardo,421,India,Female,66,7,157337.58,4,0,1,112849.09,0
22838,50760307,McWilliams,486,China,Female,59,8,67564.29,2,1,0,31802.27,1
22839,24216532,Lorenzo,642,Germany,Female,77,10,39578.7,1,0,0,226588.21,0
22840,70849091,Odinakachukwu,418,France,Male,24,10,158053.79,1,0,0,146511.27,1
22841,25492562,He,692,Austrelia,Male,32,8,158126.99,1,1,1,37661.13,1
22842,86746546,He,559,Spain,Male,45,9,194517.15,2,0,0,114444.21,1
22843,27860001,Nehi,618,Germany,Female,28,2,156227.38,3,1,0,206434.13,0
22844,96573171,Onio,385,USA,Female,90,0,113720.36,2,0,0,111576.84,0
22845,44359219,Thomas,530,Austrelia,Female,64,6,145819.99,2,0,0,139192.7,1
22846,33235977,Bianchi,522,America,Female,42,1,166267.79,4,0,0,176397.83,0
22847,84641315,Young,576,Germany,Female,83,1,9610.42,4,1,1,195688.35,1
22848,47975430,Miller,374,Austrelia,Female,50,0,183006,2,1,1,125779.53,1
22849,80770218,Johnson,520,USA,Male,72,1,238849.1,1,1,1,241765.89,0
22850,49446606,Gonzalez,846,Austrelia,Male,42,0,245105.25,3,1,0,102592.81,0
22851,48316551,Bartlett,431,Austrelia,Female,56,9,167844.39,1,0,0,126248.21,1
22852,75126688,Moore,591,Germany,Male,51,0,164289.26,2,1,1,36617.59,1
22853,81323111,Mitchell,643,India,Male,65,7,104676.81,2,0,1,28453.83,1
22854,59073049,Hernandez,340,France,Male,72,10,64081.28,4,0,0,22697.86,1
22855,54886895,Armstrong,794,Germany,Female,33,6,211272.86,4,1,1,232846.42,1
22856,16823356,Osborne,794,Germany,Female,26,3,78276.92,4,0,0,230139.29,1
22857,17054189,Boni,497,Germany,Female,53,7,39526.07,2,0,1,131804.31,0
22858,70231861,Obinna,463,Germany,Male,47,8,123233.55,3,1,0,76361.14,0
22859,47185396,Clarke,464,Germany,Female,40,4,151287,1,1,1,191671.05,0
22860,20622901,Mitchell,518,Austrelia,Female,35,1,37933.28,1,0,1,179393.37,0
22861,71284460,Boni,567,America,Female,64,8,104567.76,1,0,0,192373.53,1
22862,60398677,Gerasimov,740,India,Female,86,4,43834.96,3,0,0,241334.21,0
22863,21323575,Johnson,784,Austrelia,Female,21,3,230085.96,4,1,1,125106.02,0
22864,48284898,Hsiao,565,America,Male,87,0,225656.65,2,1,0,47207.65,0
22865,36362869,Hernandez,369,Germany,Male,39,5,17371.32,3,1,0,46262.84,1
22866,81160940,Maggard,749,India,Female,64,7,199489.56,2,1,0,183697.99,1
22867,68450042,Johnson,643,USA,Male,84,5,174895.48,4,1,1,4781.1,0
22868,91038165,Boni,377,Austrelia,Female,20,7,135004.02,3,0,0,124939.62,0
22869,38542021,Garcia,838,Spain,Male,53,1,100038.64,2,1,1,41107.13,0
22870,19243475,Rodriguez,413,India,Male,63,1,103806.86,4,0,0,240956.09,1
22871,74627364,Bianchi,303,Spain,Female,71,6,194565.02,3,1,1,103107.19,0
22872,74758897,Sanderson,453,China,Female,87,6,66627.1,2,0,1,10494.96,1
22873,65307006,Miller,614,USA,Male,75,1,20083.29,3,0,0,60223.79,1
22874,53692308,Smith,367,Spain,Female,53,8,158447.97,4,0,0,66839.76,0
22875,83146109,Lorenzo,587,France,Female,19,7,114541.82,1,1,1,1961.45,1
22876,25644328,Garcia,627,Germany,Female,81,4,116893.21,1,0,1,173109.21,1
22877,55365925,Chin,801,Spain,Female,58,10,31693.45,3,0,1,113330.51,0
22878,26026071,Obinna,713,USA,Male,60,9,111175.8,3,0,0,40927.83,1
22879,18061264,Clements,581,China,Female,72,0,123257.55,2,0,0,174624.51,1
22880,81709952,Clarke,313,Germany,Male,22,2,205665.52,2,1,0,246053.47,0
22881,38896670,Gonzalez,778,Germany,Male,85,4,55197.54,1,0,1,117081.59,1
22882,70965185,Hill,340,USA,Male,36,1,77129.16,2,0,1,164492.46,0
22883,56579103,Muldrow,745,China,Female,47,1,220598.19,3,0,0,58287.06,1
22884,38295542,Clements,389,Austrelia,Female,34,0,31798.57,2,1,1,66600.54,1
22885,60501089,Gerasimov,519,America,Male,56,4,205839.69,1,1,0,142963.5,1
22886,41227661,Anderson,652,Spain,Male,89,1,84550.7,4,1,1,204547.63,0
22887,62138284,Armstrong,847,Germany,Female,59,1,161073.21,1,1,1,149399.12,0
22888,24069237,Bianchi,502,Austrelia,Male,30,5,16112.56,3,0,1,95599.03,1
22889,45254035,Hernandez,716,Austrelia,Male,90,8,5166.88,4,0,1,221029.92,0
22890,77307461,Obinna,687,Austrelia,Male,49,0,12092.66,4,1,1,32612.33,0
22891,26421810,Tyler,399,America,Male,88,6,79529.6,2,0,1,237678.35,1
22892,60335736,Maggard,841,Germany,Male,68,0,210566.77,3,1,1,212235,0
22893,75935649,Jackson,382,Austrelia,Female,31,0,130298.89,1,0,1,212637.16,0
22894,52147408,McWilliams,345,Germany,Female,42,4,17229.83,3,1,1,130292.27,0
22895,17486724,Azikiwe,455,France,Female,62,2,83848.74,2,0,0,242231.64,1
22896,90281562,Wilson,571,America,Female,55,6,181570.37,2,0,0,146423.5,1
22897,99424745,Anderson,476,America,Female,48,0,24308.22,4,0,1,248355.17,0
22898,18962992,Jones,784,USA,Male,76,4,61769.74,1,1,1,141734.22,0
22899,88262215,Mitchell,810,Germany,Male,37,4,96768.48,4,0,1,44524.96,0
22900,74735857,Johnson,583,Austrelia,Male,34,2,199571.03,3,0,0,190714.83,1
22901,73541059,Davis,845,India,Male,70,0,95158.25,4,0,1,112070.01,0
22902,25819515,He,664,USA,Male,36,5,78501.99,3,0,0,2889.46,1
22903,98243645,Lavine,690,India,Female,18,10,249812.81,3,1,0,95823.29,0
22904,64474231,Lavine,677,China,Male,26,8,78843.11,3,1,1,129748.79,0
22905,62699554,Lorenzo,530,Spain,Female,60,4,209855.05,2,0,0,215374.06,1
22906,54356470,Maggard,668,Austrelia,Female,43,3,161427.16,1,1,1,129410.15,1
22907,88425367,Clarke,653,Austrelia,Female,37,10,54083.92,3,1,0,176154.81,0
22908,94685395,Lombardo,400,France,Male,49,7,76179.96,2,0,1,85365.56,0
22909,77544675,Rodriguez,702,Germany,Male,85,0,162209.89,4,0,1,96289.92,1
22910,56493090,Tyler,748,India,Female,18,2,41902.84,1,0,1,149312.63,1
22911,91810695,Dellucci,460,China,Male,49,7,219685.27,3,0,1,39234.42,0
22912,29599413,Lorenzo,472,America,Male,60,2,7814.74,1,0,1,14634.84,1
22913,75758570,Taylor,420,America,Female,34,2,226625.56,1,1,0,203043.94,0
22914,34481238,Dellucci,303,Germany,Female,50,4,179194.73,2,1,1,146757.31,1
22915,21760932,Hao,698,USA,Male,45,6,120403.46,2,1,0,7080.56,0
22916,66311215,Lorenzo,306,India,Male,85,9,28239.44,4,0,1,184589.48,0
22917,45609543,Romeo,372,China,Male,47,4,76272.53,2,0,1,54471.26,0
22918,43953456,Rodriguez,415,China,Female,49,10,79531.39,1,0,1,205480.8,0
22919,90969981,McWilliams,770,Germany,Female,90,1,176656.42,2,0,1,154062.27,1
22920,93831358,Nehi,671,India,Female,69,7,124700.06,3,1,0,21564.87,0
22921,86299974,Watson,507,France,Female,37,8,147273.11,2,0,1,208643.03,0
22922,69312606,Osborne,670,Austrelia,Male,48,5,43949.63,1,0,0,92122.35,1
22923,69828875,Tyler,413,China,Male,21,7,204604.82,3,0,0,1139.87,1
22924,80634967,Clements,555,Austrelia,Female,84,5,71673.39,1,1,0,230368.56,0
22925,33860447,Romeo,742,Austrelia,Male,27,3,26679.49,1,0,0,116517.86,0
22926,94382444,Hao,558,China,Female,34,7,222589.83,2,1,0,2228.33,1
22927,33546263,Hsiao,423,Spain,Female,74,3,106545.96,4,0,0,179052.5,0
22928,99952625,Lorenzo,794,Austrelia,Male,51,5,221431.87,3,0,1,107591.57,1
22929,29788549,Brown,541,India,Male,54,2,76029,3,0,1,222119.98,1
22930,77419218,Maclean,476,Spain,Male,37,1,234720.97,4,0,0,203027.15,1
22931,93347427,Hill,626,India,Male,71,1,164179.05,4,0,1,104214.15,0
22932,34554055,Hill,406,America,Female,65,10,151225.01,3,1,1,130545.24,1
22933,91968178,Henderson,822,France,Female,58,5,5451.91,3,0,0,249188.94,1
22934,36463880,He,456,Germany,Female,30,7,100973.43,3,1,0,44239.66,1
22935,64474692,Mitchell,735,France,Female,35,4,119295.28,1,1,0,95460,0
22936,34590449,Hao,536,France,Female,42,8,135962.3,3,1,1,239715.43,0
22937,73999061,Odinakachukwu,621,Germany,Male,42,9,3307.73,4,0,0,234920.98,0
22938,29270638,Hsiao,777,USA,Male,60,0,138307.28,1,0,0,126976.67,0
22939,48335535,Taylor,735,India,Female,74,10,162403.42,3,0,1,201663.07,0
22940,86856814,Mitchell,715,India,Male,78,2,155506.23,1,0,1,76713.24,0
22941,37234796,Young,302,Germany,Male,24,8,158119.17,1,1,0,185394.34,1
22942,40290277,Mitchell,605,China,Male,81,6,133521.8,1,1,0,147342.4,0
22943,66816207,Garcia,435,USA,Male,55,6,81772.87,1,1,1,233400.69,0
22944,58447268,Hsiao,707,China,Male,63,6,194163.91,4,1,0,92873.63,0
22945,42198541,Rodriguez,363,China,Male,25,2,115126.52,4,0,1,201081.11,1
22946,70685145,Maclean,477,China,Male,90,8,137605.98,4,1,1,187801.33,0
22947,21676693,Osborne,733,USA,Female,73,3,139146.03,2,1,0,156095.37,0
22948,74932469,Kay,692,China,Male,30,7,210490.87,1,1,0,232424.28,0
22949,62090139,Bianchi,491,Spain,Female,86,6,201799.49,4,0,1,7697.72,0
22950,30704451,Azikiwe,454,Spain,Female,20,7,99776.39,4,0,1,2262.98,0
22951,43601043,Osborne,700,America,Female,89,5,148894.43,1,0,1,160297.44,0
22952,27553354,Taylor,573,Spain,Female,43,5,212851.25,1,0,0,166999.63,1
22953,39238554,Wilson,391,Austrelia,Male,72,3,23770.02,3,0,1,124524.58,0
22954,32247040,Young,548,France,Female,45,5,195163.47,3,1,1,100396.7,0
22955,90750273,He,677,France,Female,56,5,125290.75,1,1,0,192027.42,0
22956,37753905,Odinakachukwu,703,Spain,Male,56,7,238427.35,3,0,1,246259.58,0
22957,50855184,Martinez,339,USA,Male,84,4,234030.23,3,1,0,149839.09,0
22958,18421317,Maclean,357,Austrelia,Male,63,1,6216.18,2,0,1,16595,0
22959,74344758,Lavine,371,USA,Female,38,1,201790.26,2,0,0,71913.62,1
22960,29910039,Davis,672,Spain,Male,55,3,148736.23,4,1,0,14987.44,1
22961,58499773,Romeo,623,Spain,Female,74,9,247306.05,1,0,0,205748.88,0
22962,18004597,Onio,481,Austrelia,Female,60,2,153938.07,1,1,0,111187.21,0
22963,95638644,Hill,618,China,Female,59,9,222440.39,2,1,1,119883.55,0
22964,57975062,Davis,657,USA,Female,44,7,213786.85,4,0,1,143874.62,0
22965,53081880,Azikiwe,386,Germany,Male,21,1,49313.11,1,1,1,93091.66,1
22966,50616407,Wilson,425,India,Female,41,0,97581.82,3,1,1,228002,1
22967,83728036,Jackson,543,China,Male,70,6,67533.25,3,1,0,147102.26,0
22968,92757335,Martinez,336,India,Male,78,3,210432.13,4,0,1,155088.15,1
22969,77079304,Rodriguez,607,Austrelia,Male,58,3,218623.67,1,1,1,70248.27,1
22970,23133908,Johnson,549,France,Female,90,6,157732.54,1,1,0,138545.28,0
22971,28668406,Hill,635,Austrelia,Female,86,7,54662.11,2,1,0,192354.95,1
22972,71863925,Taylor,704,India,Female,59,4,26920.48,3,0,1,103973.6,0
22973,90528551,Muldrow,572,China,Male,58,3,165170.8,1,1,1,129788.02,1
22974,16333512,Romeo,399,Austrelia,Female,54,4,125483.66,4,0,0,233648.13,1
22975,77135682,Garcia,734,Spain,Female,25,6,228470.92,1,1,1,105802.74,1
22976,68922804,Lorenzo,656,France,Female,81,1,75365.88,4,0,1,13287.83,1
22977,21929694,Tyler,412,India,Male,60,9,101747.88,4,1,1,249403.17,1
22978,17795211,Hao,372,Austrelia,Female,74,8,46635.6,3,0,0,66720.73,0
22979,88048584,Nehi,437,France,Female,44,2,60518.27,1,1,0,225344.81,1
22980,27809059,Dellucci,436,Spain,Female,83,7,49680.67,4,0,1,227623.66,1
22981,21265888,Rodriguez,780,America,Male,62,6,134184.37,1,0,0,146106.26,0
22982,37267000,Lavine,820,China,Female,69,2,191460.23,4,0,1,90794.67,1
22983,67073106,Wilson,844,Germany,Female,49,5,122956.56,4,1,1,211680.87,0
